"municipio_res","CVE_MUN","NOM_MUN","sector","grupoedad","sexo","fecha_sintomas","observaciones","confirmados","decesos","pruebas","confirmados_lab","descartados_lab","sospechosos","hospitalizados","uci","neumonia","intubado","ambulatorios"
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-10,4,3,0,4,3,1,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-11,9,7,0,9,7,2,0,0,0,0,0,7
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-12,8,7,0,8,7,1,0,0,0,0,0,7
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-13,10,2,0,10,2,8,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-14,4,3,0,4,3,1,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-15,6,5,0,6,5,1,0,0,0,0,0,5
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-16,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-18,8,5,0,8,5,3,0,0,0,0,0,5
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-19,4,2,0,4,2,2,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-20,3,1,0,3,1,2,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-21,6,4,0,6,4,2,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-07-22,3,1,0,3,1,2,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Hombre",2022-08-01,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-01,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-02,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-03,9,9,0,9,9,0,0,0,0,0,0,9
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-04,12,8,0,12,8,4,0,0,0,0,0,8
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-05,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-06,13,12,0,13,12,1,0,0,0,0,0,12
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-07,8,7,0,8,7,1,0,1,0,1,1,6
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-08,7,7,0,7,7,0,0,0,0,0,0,7
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-09,12,9,0,11,9,2,1,0,0,0,0,9
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-10,18,18,0,18,18,0,0,0,0,1,0,18
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-11,7,6,0,7,6,1,0,0,0,0,0,6
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-12,9,9,0,9,9,0,0,0,0,0,0,9
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-13,10,10,0,10,10,0,0,0,0,0,0,10
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-14,8,7,0,8,7,1,0,1,0,1,1,6
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-15,4,4,0,4,4,0,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-16,5,4,0,5,4,1,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-17,5,5,0,5,5,0,0,1,0,2,1,4
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-18,5,5,0,5,5,0,0,0,0,0,0,5
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-19,5,4,0,5,4,1,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-20,6,6,0,6,6,0,0,0,0,0,0,6
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-21,4,4,0,4,4,0,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-22,8,7,0,7,7,0,0,0,0,0,0,7
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-23,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-24,12,10,0,12,10,2,0,1,0,2,1,9
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-26,2,1,0,2,1,1,0,0,0,1,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-27,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-28,4,4,0,4,4,0,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-29,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-30,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-01-31,5,5,0,5,5,0,0,0,0,0,0,5
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-03,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-04,2,2,0,2,2,0,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-05,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-06,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-07,7,7,0,7,7,0,0,0,0,0,0,7
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-08,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-09,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-10,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-11,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-12,6,6,0,6,6,0,0,0,0,0,0,6
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-13,8,8,0,8,8,0,0,0,0,0,0,8
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-14,7,7,0,7,7,0,0,0,0,0,0,7
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-17,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-18,5,4,0,5,4,1,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-19,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-20,15,14,0,15,14,1,0,0,0,0,0,14
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-21,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-22,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-23,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-24,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-02-28,4,3,0,4,3,1,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-01,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-03,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-06,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-08,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-13,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-14,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-15,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-16,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-17,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-21,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-22,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-27,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-29,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-03-30,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-04-05,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-04-06,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-04-10,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-04-18,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-04-20,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-04-23,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-04-27,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-01,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-09,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-16,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-18,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-19,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-20,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-22,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-23,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-24,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-28,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-29,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-30,3,0,0,3,0,3,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-05-31,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-01,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-05,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-06,3,0,0,3,0,3,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-07,3,0,0,3,0,3,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-08,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-10,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-11,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-12,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-13,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-14,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-15,6,2,0,6,2,4,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-16,3,1,0,3,1,2,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-18,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-19,6,3,0,6,3,3,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-20,8,2,0,8,2,6,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-21,3,1,0,3,1,2,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-22,5,2,0,5,2,3,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-23,5,2,0,5,2,3,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-24,5,2,0,5,2,3,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-25,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-26,2,2,0,2,2,0,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-27,5,2,0,5,2,3,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-28,4,3,0,4,3,1,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-29,6,3,0,6,3,3,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-06-30,10,5,0,10,5,5,0,0,0,0,0,5
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-01,6,2,0,6,2,4,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-02,6,4,0,6,4,2,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-03,3,2,0,3,2,1,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-04,5,4,0,5,4,1,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-05,12,10,0,12,10,2,0,0,0,0,0,10
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-06,11,10,0,11,10,1,0,0,0,0,0,10
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-07,10,8,0,10,8,2,0,0,0,0,0,8
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-08,6,5,0,6,5,1,0,0,0,0,0,5
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-09,5,5,0,5,5,0,0,0,0,0,0,5
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-10,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-11,12,10,0,12,10,2,0,0,0,0,0,10
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-12,11,8,0,11,8,3,0,0,0,0,0,8
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-13,5,4,0,5,4,1,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-14,10,6,0,10,6,4,0,0,0,0,0,6
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-15,5,4,0,5,4,1,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-16,2,2,0,2,2,0,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-18,13,9,0,13,9,4,0,0,0,0,0,9
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-19,11,10,0,11,10,1,0,0,0,0,0,10
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-20,11,7,0,11,7,4,0,0,0,0,0,7
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-21,11,6,0,11,6,5,0,0,0,0,0,6
29,26029,"Guaymas","IMSS","15-29","Mujer",2022-07-22,5,4,0,5,4,1,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-01,6,3,0,6,3,3,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-02,7,5,0,7,5,2,0,0,0,0,0,5
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-03,8,6,0,7,6,1,1,0,0,0,0,6
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-04,11,9,0,11,9,2,0,0,0,0,0,9
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-05,5,4,0,4,4,0,1,0,0,0,0,4
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-06,5,5,0,5,5,0,0,0,0,0,0,5
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-07,11,10,0,10,10,0,1,0,0,0,0,10
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-08,10,9,0,10,9,1,0,0,0,0,0,9
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-09,20,19,1,20,19,1,0,1,0,2,1,18
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-10,23,23,0,23,23,0,0,0,0,0,0,23
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-11,17,17,0,17,17,0,0,0,0,0,0,17
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-12,12,12,0,12,12,0,0,0,0,0,0,12
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-13,14,14,0,14,14,0,0,0,0,0,0,14
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-14,12,12,0,12,12,0,0,0,0,0,0,12
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-15,14,14,0,14,14,0,0,0,0,0,0,14
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-16,12,12,0,12,12,0,0,0,0,0,0,12
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-17,4,3,0,4,3,1,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-18,7,7,0,7,7,0,0,1,0,2,1,6
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-19,5,5,0,5,5,0,0,0,0,0,0,5
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-20,14,14,0,14,14,0,0,0,0,0,0,14
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-21,13,12,0,12,12,0,1,0,0,0,0,12
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-22,16,16,0,16,16,0,0,0,0,0,0,16
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-23,6,6,0,6,6,0,0,0,0,0,0,6
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-24,3,3,0,3,3,0,0,1,0,2,1,2
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-25,4,4,0,4,4,0,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-26,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-27,3,3,0,3,3,0,0,1,0,2,1,2
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-28,2,2,0,2,2,0,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-29,7,6,0,6,6,0,1,0,0,0,0,6
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-30,7,7,0,7,7,0,0,0,0,0,0,7
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-01-31,11,11,0,11,11,0,0,0,0,0,0,11
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-01,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-02,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-03,3,2,0,3,2,1,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-04,3,3,0,3,3,0,0,0,0,0,0,3
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-05,4,4,0,4,4,0,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-06,2,2,0,2,2,0,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-07,8,8,0,8,8,0,0,0,0,0,0,8
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-08,5,4,0,5,4,1,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-09,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-10,2,2,0,2,2,0,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-11,4,4,0,4,4,0,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-12,4,4,0,4,4,0,0,0,0,0,0,4
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-13,8,8,0,8,8,0,0,0,0,0,0,8
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-14,3,2,0,3,2,1,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-15,2,2,0,2,2,0,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-16,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-17,2,0,0,1,0,1,1,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-18,13,13,0,13,13,0,0,0,0,0,0,13
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-19,9,9,0,9,9,0,0,0,0,0,0,9
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-20,21,21,0,21,21,0,0,0,0,0,0,21
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-21,3,2,0,3,2,1,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-22,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-26,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-02-28,5,5,0,5,5,0,0,0,0,0,0,5
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-03-01,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-03-03,3,1,0,3,1,2,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-03-05,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-03-07,1,1,0,1,1,0,0,0,0,1,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-03-08,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-03-10,1,0,0,1,0,1,0,0,0,1,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-03-20,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-03-21,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-03-23,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-03-30,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-04-03,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-04-05,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-04-11,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-04-16,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-04-18,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-04-24,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-04-25,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-04-28,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-05-01,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-05-04,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-05-07,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-05-17,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-05-24,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-05-27,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-05-29,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-05-30,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-05-31,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-01,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-02,3,1,0,3,1,2,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-04,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-05,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-06,2,0,0,2,0,2,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-07,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-08,3,1,0,3,1,2,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-09,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-11,2,2,0,2,2,0,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-12,3,1,0,3,1,2,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-13,3,2,0,3,2,1,0,0,0,0,0,2
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-14,1,1,0,1,1,0,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-15,1,0,0,1,0,1,0,0,0,0,0,0
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-16,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-18,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-19,2,1,0,2,1,1,0,0,0,0,0,1
29,26029,"Guaymas","IMSS","30-59","Hombre",2022-06-20,4,2,0,4,2,2,0,0,0,0,0,2
