"municipio_res","CVE_MUN","NOM_MUN","sector","grupoedad","sexo","fecha_def","observaciones","confirmados","decesos","pruebas","confirmados_lab","descartados_lab","sospechosos","hospitalizados","uci","neumonia","intubado","ambulatorios"
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-02-28",1,0,0,1,0,1,0,0,0,0,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-04-01",1,0,0,1,0,1,0,0,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-04-14",1,0,0,1,0,1,0,0,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-04-19",1,0,0,1,0,1,0,0,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-05-20",1,0,0,1,0,1,0,0,0,0,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-05-23",1,0,0,1,0,1,0,0,0,0,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-05-24",2,2,2,1,1,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-05-29",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-01",3,3,3,3,3,0,0,3,1,4,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-02",2,2,2,2,2,0,0,2,0,2,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-03",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-04",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-05",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-06",1,1,1,1,1,0,0,1,1,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-07",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-09",1,1,1,0,0,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-10",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-12",3,3,3,2,2,0,0,3,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-14",2,2,2,2,2,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-15",3,3,3,2,2,0,0,3,0,4,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-16",3,3,3,2,2,0,0,3,1,5,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-17",2,1,1,2,1,1,0,1,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-18",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-19",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-20",1,1,1,0,0,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-21",2,2,2,2,2,0,0,2,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-22",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-23",6,5,5,3,3,0,0,5,0,9,6,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-24",3,3,3,1,1,0,0,3,2,6,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-25",4,4,4,3,3,0,0,4,1,6,6,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-26",7,7,7,6,6,0,0,7,0,11,9,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-27",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-28",6,4,4,5,3,2,0,4,0,6,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-29",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-06-30",2,2,2,2,2,0,0,2,1,4,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-01",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-02",3,3,3,3,3,0,0,3,0,6,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-03",4,4,4,2,2,0,0,4,0,7,5,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-04",4,3,3,2,2,0,1,3,0,6,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-05",3,3,3,2,2,0,0,3,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-06",3,2,2,2,2,0,1,2,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-07",5,4,4,3,3,0,1,4,1,8,5,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-08",3,3,3,3,3,0,0,3,0,6,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-09",5,2,2,4,2,2,1,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-10",3,3,3,2,2,0,0,3,0,6,5,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-11",3,3,3,3,3,0,0,3,0,3,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-12",5,4,4,5,4,1,0,4,0,6,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-13",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-14",3,3,3,3,3,0,0,3,0,6,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-15",2,2,2,2,2,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-16",3,3,3,2,2,0,0,3,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-17",2,1,1,1,1,0,1,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-18",3,2,2,2,1,1,0,2,0,5,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-19",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-20",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-21",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-23",4,4,4,3,3,0,0,4,0,5,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-24",4,3,3,1,1,0,1,3,0,5,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-25",2,1,1,2,1,1,0,1,0,3,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-26",2,2,2,2,2,0,0,2,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-27",3,3,3,3,3,0,0,3,0,6,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-28",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-29",1,1,1,1,1,0,0,1,1,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-30",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-07-31",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-04",3,3,3,3,3,0,0,3,1,6,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-05",2,1,1,1,1,0,1,1,0,3,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-06",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-08",4,4,4,3,3,0,0,4,1,8,5,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-09",1,0,0,0,0,0,1,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-12",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-13",1,0,0,0,0,0,1,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-14",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-16",1,0,0,0,0,0,1,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-21",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-22",1,1,1,0,0,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-28",1,1,1,0,0,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-08-31",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-09-14",1,0,0,0,0,0,1,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-09-16",2,0,0,2,0,2,0,0,0,2,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-09-18",2,2,2,1,1,0,0,2,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-09-19",2,2,2,2,2,0,0,2,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-09-21",1,0,0,0,0,0,1,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-09-22",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-09-23",1,1,1,1,1,0,0,1,0,1,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-09-24",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-09-26",1,0,0,1,0,1,0,0,0,0,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-09-27",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-09-29",1,0,0,1,0,1,0,0,0,0,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-10-04",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-10-14",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-10-21",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-10-23",1,0,0,0,0,0,1,0,0,0,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-10-25",1,1,1,1,1,0,0,1,1,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-10-30",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-01",1,1,1,0,0,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-02",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-14",1,1,1,0,0,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-15",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-17",1,1,1,0,0,0,0,1,0,1,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-19",2,1,1,2,1,1,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-22",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-23",3,1,1,3,1,2,0,1,0,4,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-25",3,3,3,3,3,0,0,3,0,5,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-26",1,1,1,0,0,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-27",2,1,1,2,1,1,0,1,0,3,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-11-29",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-02",1,1,1,0,0,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-03",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-05",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-10",2,2,2,2,2,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-11",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-12",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-13",4,4,4,4,4,0,0,4,0,4,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-14",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-15",1,1,1,0,0,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-16",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-17",1,1,1,0,0,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-18",1,0,0,1,0,1,0,0,0,0,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-19",5,3,3,2,0,2,0,3,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-21",3,3,3,2,2,0,0,3,0,5,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-23",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-24",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-25",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-27",2,2,2,2,2,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-29",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-30",2,2,2,1,1,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2020-12-31",2,2,2,2,2,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-01",2,1,1,1,0,1,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-02",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-03",2,2,2,2,2,0,0,2,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-04",3,3,3,1,1,0,0,3,0,5,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-05",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-06",2,1,1,2,1,1,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-07",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-08",3,3,3,3,3,0,0,3,0,6,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-09",2,1,1,1,1,0,1,1,0,3,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-11",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-12",2,2,2,1,1,0,0,2,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-13",4,3,3,2,1,1,0,3,0,5,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-14",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-16",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-17",5,5,5,5,5,0,0,5,1,10,6,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-18",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-19",2,2,2,1,1,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-22",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-24",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-29",2,0,0,2,0,2,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-30",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-01-31",2,2,2,1,1,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-02-01",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-02-02",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-02-03",2,2,2,2,2,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-02-04",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-02-06",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-02-07",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-02-08",3,2,2,3,2,1,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-02-17",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-02-22",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-02-28",2,2,2,2,2,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-03-08",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-03-14",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-03-30",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-04-07",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-04-16",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-04-21",1,1,1,0,0,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-04-24",1,0,0,1,0,1,0,0,0,0,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-04-28",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-05-04",2,1,1,2,1,1,0,1,0,3,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-05-05",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-05-10",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-05-11",1,0,0,1,0,1,0,0,0,0,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-05-15",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-05-25",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-05-30",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-06-02",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-06-10",1,1,1,1,1,0,0,1,0,1,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-06-11",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-06-13",1,0,0,1,0,1,0,0,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-06-19",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-06-20",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-06-23",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-06-26",2,2,2,2,2,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-06-29",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-06-30",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-02",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-06",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-09",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-12",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-16",1,1,1,1,1,0,0,1,0,1,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-18",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-20",1,0,0,1,0,1,0,0,0,0,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-22",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-23",4,3,3,4,3,1,0,3,0,5,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-27",2,2,2,2,2,0,0,2,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-28",2,1,1,2,1,1,0,1,0,1,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-29",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-07-30",3,2,2,3,2,1,0,2,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-03",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-04",3,3,3,3,3,0,0,3,0,6,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-05",2,2,2,1,1,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-06",1,0,0,1,0,1,0,0,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-07",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-08",3,3,3,3,3,0,0,3,0,5,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-09",1,1,1,1,1,0,0,1,0,1,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-10",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-11",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-13",1,0,0,1,0,1,0,0,0,0,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-14",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-16",3,3,3,3,3,0,0,3,0,6,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-17",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-19",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-21",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-23",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-26",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-28",3,2,2,3,2,1,0,2,0,5,4,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-08-30",2,2,2,2,2,0,0,2,0,4,3,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-09-02",2,2,2,2,2,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-09-03",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-09-07",1,1,1,1,1,0,0,1,1,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-09-10",2,2,2,2,2,0,0,2,0,4,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-09-11",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-09-12",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-09-16",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-09-17",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-09-19",2,2,2,2,2,0,0,2,0,3,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-09-21",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-09-23",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-10-04",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-10-07",1,0,0,1,0,1,0,0,0,0,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-10-08",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-10-13",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-10-15",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-10-21",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-10-24",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-10-28",1,0,0,1,0,1,0,0,0,1,0,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-11-02",1,1,1,1,1,0,0,1,0,2,1,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-11-04",1,1,1,1,1,0,0,1,0,2,2,0
30,26030,"Hermosillo","IMSS","30-59","Hombre","2021-11-06",1,1,1,1,1,0,0,1,0,2,1,0
